lat,lon
44.9746896,-92.7568703
38.1301968,-121.2724473
42.88023544,-88.34781676
40.25037302,-75.68029844
30.3582506,-90.0656311
42.53675704,-71.7682943
41.71996108,-71.1530064
41.28006252,-70.1062042
36.0959715,-79.2669619
-33.9301322536,18.4058237116
40.114955,-111.654923
34.1650972,-84.7999382
35.07086978,-80.68117982
39.9403453,-82.0131924
41.6135937,-87.07019938
36.2087468,-79.9047583
32.7481845,-96.4719312
38.16964418,-92.62629598
12.9715987,77.5945627
31.046051,34.851612
41.9584367,-70.6672576
34.9159099,-85.1091173
27.20893652,-80.2482145
49.46121052,11.0441706
31.2448234,-92.1450245
28.99626414,-80.90722032
40.12926696,-74.22333402
43.6274794,-89.7709579
39.4353373,-84.2029922
29.5427168,-90.3381361
41.89085532,-88.45962972
40.6650178,-76.20930768
35.3859242,-94.3985475
41.34048264,-74.150479
40.1773703,-76.72041338
42.4927641,-92.3429631
-31.94612626,115.8544687
33.3618943,-84.79326806
47.2371658,-93.5302142
42.79253064,-83.24466144
26.5628537,-81.9495331
33.7475203,-116.9719684
41.5839823,-73.8087442
40.35038388,-75.0138356
18.47311498,-69.89980804
41.3651633,-83.65121168
40.0394982,-84.2032767
42.98483124,-89.52051044
44.0153371,-73.16734
41.81281412,-72.25140068
37.0952778,-113.5780556
34.2472129,-83.8684009
38.5767017,-92.1735164
30.1765914,-85.8054879
47.329264,-122.5801293
42.69974452,-73.88373466
41.0725504,-75.3290998
41.50797738,-87.86488434
42.4799621,-83.67367602
41.27303852,-74.3324299
38.33489314,-122.70432572
59.939039,30.315785
37.4137536,-79.1422464
33.01194862,-80.16248094
44.05165132,-79.47608524
41.5972712,-71.262573375
43.74990305,-70.19062565
39.491307875,-84.382858925
36.7280583,-108.2186856
35.16349075,-79.4494778
40.3772059,-105.5216651
43.6155825,-84.2472116
39.1856597,-78.1633341
38.079208275,-77.34141705
48.2325095,-101.2962732
44.31067865,-96.79419385
40.6214551,-79.1525349
40.1528719,-76.6027455
33.0801429,-83.2320991
20.8783333,-156.6825
33.5337464,-82.1306747
-22.9063648,-47.0615741
35.92513665,-79.99809525
39.2494686,-77.1821271
41.904438875,-74.070908675
33.5801103,-85.0766113
27.2758333,-80.355
43.1617174,-70.648238
39.7136754,-82.5993294
39.0638705,-108.5506486
43.0544377,-77.62458385
41.16948165,-74.8226036
34.7023389,-82.4645714
39.607697275,-106.08000385
40.8689892,-72.5175893
30.3674198,-89.0928155
39.2739639,-81.5729029
43.058627825,-85.9273945
41.43343905,-87.3571886
40.808431925,-72.870589575
34.6937378,135.5021651
43.53771585,-71.4385447
41.96393855,-71.3094706
0.5333333,101.45
39.341697925,-77.841661625
28.028000025,-82.65868565
28.635308,77.22496
29.5635666,-95.2860474
43.7508284,-87.71453
26.438136,-81.8067523
43.1836046,-89.2137254
43.669088375,-70.46302395
10.76754895,106.68110175
38.65877915,-76.8856871
60.20535715,24.65498265
27.506407,-99.5075421
48.421216,-122.3340474
43.4252776,-88.1834277
43.5946963,-96.5719896
43.318761025,-70.59026565
41.5575996,-71.4689841
42.7948894,-83.66633765
39.548935,-89.294533
30.399851275,-88.870932275
38.4192496,-82.445154
43.5008482,-70.43178675
15.870032,100.992541
40.536991,-75.636116
39.8403147,-88.9548001
41.4759224,-75.1821189
32.9312336,-96.4597089
48.7499417,9.2219122
20.7983626,-156.3319253
42.6989827,-82.7205637
41.4459271,-74.4229341
33.9117006,-84.8211197
44.6697805,-74.9813084
38.843712,-102.145798
36.4796839,-121.7324476
41.944334525,-88.734461975
35.76215025,-80.8875043
33.3942655,-104.5230242
47.248749,-121.6854816
39.800300775,-86.2588181
42.854947125,-71.631251625
46.0645809,-118.3430209
41.127833,-81.609844
44.9591352,-89.6301221
48.015098,-122.0637425
29.1871986,-82.1400923
39.495224325,-74.578887875
45.3262433667,-93.7624192667
36.0317472,-84.0279677
34.2438963,-116.9114215
42.5732340333,-72.6015708333
39.3262153,-75.1895576
35.6224561,-117.6708966
34.5034394,-82.6501332
40.3059999,-121.0057931
48.2931559,-122.6432245
43.6807402,-114.3636619
36.3108845333,-86.6511072
30.064742,31.249509
34.6968339333,-86.7444698667
36.1198588,-80.0736533
33.1384488,-96.1108066
41.8391044333,-72.8452487667
44.3148443,-85.6023643
44.5645659,-123.2620435
24.1501874,120.6429991
42.6072552,-83.9293952
25.4687224,-80.4775569
39.1962993,-120.2354465
36.4242303,-89.0570096
41.0606423,-75.5910219
42.4528571,-75.0637746
40.3245138,-79.7011549
43.7161803,-75.4165699
32.1574351,-82.907123
39.6372802,-84.3142016
44.7132969,-93.4227274
40.1016979,-104.958021667
35.4634163,-89.9100859
51.964711,7.628496
-7.459679,112.741987
38.6785157,-121.7732971
39.7577778,-94.8363889
55.3422222,-131.6461111
41.1573256,-87.8726067
-27.5969039,-48.5494544
42.9022990667,-73.7038223667
-34.5367686333,-58.5275523
39.4562099,-77.9638869
36.3007835,-119.7829107
41.1487998667,-74.6073832333
29.8063227333,-85.2951007333
29.225517,-98.6877993
31.112842,121.381672
35.0525909,-83.1968173
28.810823,-81.8778582
30.5043583,-90.4611995
28.0222435,-81.7328567
42.6112014,-71.574512
35.6145169,-88.8139469
35.751179,-86.9300023
38.2544472,-104.6091409
41.6819935,-85.9766671
43.4194699,-83.9508068
43.3207365,-1.9844209
43.8106511,-70.4181198
41.5536122667,-74.2192226
34.4271121,-77.5460805
29.5181004,-94.9800191333
31.3271189,-89.2903392
41.0061939333,-80.3776026667
41.7244885,-81.245657
39.9672565,-74.3220586667
41.7354861,-111.834388
22.8905327,-109.9167371
41.579074,-81.208531
22.3083934,113.923907
34.7698021,-84.9702228
39.5069974,-84.745231
35.4143738333,-82.5500293333
43.9188761667,-69.9688465
39.4862267,-75.0257313
43.2241193333,-76.3014344667
-8.4973881,115.2658424
-34.9143691333,138.6029596
34.6834382,-82.8373654
35.2923513,-81.5356463
59.3207622,18.0602843667
35.262082,-81.1873005
38.9351125,-74.9060053
42.0416667,-92.9144444
43.0125583667,-78.6353091667
40.6178357,-122.3847309
41.6820563,-69.9597376
42.108428,-72.0786871
42.5916836,-88.4334301
45.8713419,-89.7109806
42.4861111,-91.4572222
50.116168,-122.959423
18.4771169,-66.6652785
39.3292396,-82.1012554
34.7540524,-77.4302414
18.2341217,-66.0484989
35.2705559,-81.02660255
20.0181211,100.4874165
41.12744345,-76.8703799
42.8063398,-71.08603005
19.1817393,-88.4791376
34.8790492,-76.9013301
38.80695285,-94.4923138
45.4343363,12.3387844
34.5008311,-117.1858759
29.351944,-95.46
44.9166667,-79.3666667
55.604981,13.003822
31.95861,-83.98861
38.5892862,-77.333872
46.247847,-63.12021
33.5510021,-79.0414261
8.994269,-79.518792
39.5498289,-76.3994061
-2.9911083,104.7567333
39.158168,-75.5243682
35.36387545,-99.4774175
34.4047987,-103.2052272
41.6068378,-93.5067005
36.5963395,-119.4504029
51.924216,4.481776
32.5631924,-97.1416768
41.2984972,-72.33218745
42.3383697,-83.8885552
35.6177945,-78.8168173
47.5962326,-120.6614765
36.910231,-121.7568946
18.0250918,-76.8097525
40.831709,-75.65470265
43.0125274,-83.6874562
42.9300668,-75.8526915
13.66293605,100.752791
43.1363889,-93.38
29.5849736,-81.2078411
42.0580516,-71.6033637
39.5341789,2.8577105
34.9495672,-81.9320482
10.1786746,-61.2801996
36.548434,-82.5618186
36.3134397,-82.3534727
37.7030646,-85.8649408
43.65377555,-116.37276345
40.2625702,-80.1872797
50.819522,-0.13642
37.97918,23.716647
-23.65533385,-46.56707305
40.8213056,-81.72971395
35.2649814,-116.0744571
47.5002354,-111.3008083
42.82954085,-77.6868289
41.7412166,-70.5989196
42.5159914,-88.10327915
34.2352847,-117.1792073
38.3102014,-76.4452539
43.008608,-89.7384562
52.4829614,-1.893592
39.6417629,-77.7199932
25.6797838,-100.4168299
14.0342191,100.6418583
39.0750614,-84.3449387
13.92142695,100.4200963
38.9108325,-75.5276699
40.3845075,-82.44141095
53.7996388,-1.5491221
24.9242995,-80.6278404
45.2101162,-123.1987163
44.2098011,-69.0647593
35.2045328,-89.8739753
41.6674922,-70.0757162
35.86166,104.195397
30.8327022,-83.2784851
-3.7183943,-38.5433948
39.6535988,-105.1910996
-37.8229826,145.1811902
41.4444791,-87.6314312
38.9487242,-76.3149547
39.706867,-76.683708
39.0306272,-82.8243382
43.0630833,-83.8510732
40.7091121,-112.1016088
35.5365485,-78.2844435
40.96342,-76.6127329
33.9204354,-80.3414693
39.9508733,-86.261937
35.0886963,-92.4421011
39.7424881,-105.5136081
63.9126321,-22.1916474
43.9461707,-76.1190929
39.4037147,-76.9502567
37.5234794,-77.3158118
42.6792602,-70.8411612
30.3118769,-95.4560512
33.5684599,-83.3623853
37.3279997,-119.6493154
38.891565,-121.2930079
44.8374532,-108.3895614
45.4316759,-84.9919992
44.374161,-83.797279
39.4667034,-87.4139092
38.8922687,-89.4131356
39.6270376,-78.2272299
35.9489566,-85.0269014
39.9356016,-91.4098726
44.4941903,11.3465185
38.729877,-78.417847
28.5552719,-82.3878709
37.4562557,126.7052062
42.0686367,-88.4134159
50.9406645,6.9599115
43.0922222,-78.895
41.7106543,-72.2081338
-7.5666667,110.8166667
42.7630722,-88.2142563
38.5581072,-91.0120878
46.294847,7.52927
40.3981415,-77.0230334
33.6142714,-85.8349648
37.1464475,-94.4630035
40.1109255,-77.034978
20.8947222,-156.47
45.3325,-92.4902778
17.385044,78.486671
52.2025441,0.1312368
42.5939168,-86.1017009
33.9137085,-98.4933873
36.3883809,-86.4466599
41.6556465,-74.6893282
6.3625,2.4255
40.7694969,-83.8227148
32.3476438,-97.3866837
36.41818,25.43115
51.1133388,-0.1829137
43.9785759,-90.5040214
32.7038689,-80.0311364
28.902479,-82.5926012
43.2505472,-89.5015088
43.243603,-79.889075
37.2279279,-77.4019267
48.2765903,-116.5532476
51.75153,-0.333892
51.4307509,-0.5481532
40.9859311,-74.7421089
43.8230556,-111.7852778
45.3980205,-92.9874404
32.1682,34.8125
41.6717648,-72.9492703
45.814912,15.9785145
49.879913,-119.449625
36.481464,-94.2732642
